TFBS-name fold-change pvalue adj-pvalue number-of-hits
Myod1 2.50454934216092 3.47784240861806e-40 7.80582407267609e-39 387
POU1F1 2.42766493204373 4.94780896859484e-40 1.07084722677446e-38 371
POU2F1 2.37356877030091 4.36690658756671e-38 9.12532893815665e-37 357
SP4 2.27174485251172 2.21863954786453e-36 4.48165188668636e-35 346
KLF4 2.24667379176072 3.62942598956498e-36 7.09494241831089e-35 332
Sox6 2.19859853541563 4.04766278292653e-36 7.66526139516712e-35 332
EGR3 2.2651192701591 1.24869528619696e-33 2.29305861647079e-32 338
Zfx 2.29592081876357 1.44567058408336e-31 2.57669521751329e-30 351
NRL 2.10042497202473 1.79081136014755e-31 3.10066195499832e-30 331
EGR4 2.17256823143595 5.66129561536637e-30 9.52984761920005e-29 333
CTCFL 2.11072730629579 9.21418018448918e-29 1.5091332950812e-27 321
ELK4 2.02791747577261 2.23767353674977e-27 3.56850042965884e-26 307
EWSR1-FLI1 2.43909675705606 3.7141660588623e-27 5.77124264530911e-26 375
Klf12 2.02728817749862 8.92257188118506e-27 1.35176963999954e-25 303
ZEB1 2.03242083069086 5.82802733098116e-26 8.6141086892063e-25 308
ZNF740 2.68341133790418 3.36205537378566e-25 4.85096561074789e-24 394
TCF4 2.07780096508006 1.36777659049707e-24 1.92761072986331e-23 305
KLF14 1.97880713372953 8.05932955073567e-24 1.10998947903314e-22 295
TCF3 2.06018320380151 1.09293819114426e-23 1.47182343074094e-22 320
ZIC4 1.98394139660491 6.22625447706005e-23 8.20241350673563e-22 294
ZIC3 1.94221576277307 1.96087539500021e-21 2.52827763695772e-20 296
TEAD1 1.86272201274728 2.53674536964087e-21 3.2026410291716e-20 290
Pparg-Rxra 1.88181206872874 3.00214334460626e-21 3.71285483026816e-20 293
ID4 1.9243401608351 3.6331697814189e-21 4.40340177507971e-20 298
ZIC1 1.91827058333832 1.27760811807852e-20 1.51809905795212e-19 291
SOX10 1.87130149710826 1.44904557835944e-20 1.68869542401119e-19 273
SPIB 1.95839031160695 3.45697323364684e-20 3.95269015016978e-19 240
TEAD4 1.87779971591915 3.63714163211342e-20 4.08168116492729e-19 271
TEAD3 1.86778199234962 7.9161393436217e-20 8.72214625860863e-19 268
EGR1 1.86164278602891 8.81596775464102e-19 9.54013653448653e-18 277
SOX13 1.81192288162378 2.94803600283644e-18 3.134227750384e-17 266
ZSCAN4 1.82511892150737 4.49938228830381e-18 4.70107873571053e-17 273
Mafb 1.77613690300185 1.30583619618818e-17 1.34124870320345e-16 275
Bhlha15 1.97009746565411 1.08909447845317e-16 1.0999854232377e-15 307
FIGLA 1.91457758011289 1.73546240058643e-16 1.72408231927111e-15 290
NRF1 1.96227457169136 1.21820729818272e-15 1.19069939144956e-14 296
ZNF384 2.28259482313944 1.42215884793256e-15 1.36798136801132e-14 354
Nr5a2 1.74751062037283 1.5675102076374e-15 1.48423622785666e-14 258
Bach1-Mafk 1.77065941264996 6.65978866078184e-15 6.20897219759046e-14 263
TFAP4 1.94797209163544 1.39829602110133e-14 1.28388998301122e-13 301
IRF1 1.8515123801555 1.75625393946403e-14 1.58849236912717e-13 268
TEAD2 1.70220270649575 1.81487362888186e-14 1.6173726751506e-13 251
SRY 1.67807623992038 2.64450775073744e-14 2.32256767673462e-13 265
ZBTB7A 1.69493886087147 2.70011499488226e-14 2.33752812414092e-13 259
NEUROD1 1.72048165320634 7.34340950724309e-14 6.26775515688636e-13 255
ETV6 1.6450283028376 1.92781421988399e-13 1.62257696840235e-12 259
Sox2 1.6649591775186 2.3997254277678e-13 1.99210083455793e-12 240
FOXC1 1.68032480394917 3.79440738018455e-13 3.1073119897187e-12 260
THAP1 1.65468277239334 7.95698246615088e-13 6.42924183264991e-12 238
Gabpa 1.6520776984402 1.57035874742062e-12 1.25215447491697e-11 246
SOX9 1.64581978620734 2.02703192949983e-12 1.59530045360636e-11 246
TFAP2A 1.8324633961649 2.41491542444234e-12 1.87620352206674e-11 272
MSC 1.76635395297993 9.30251232357084e-12 7.1358512254227e-11 270
TFAP2B(var.2) 1.79429612067603 1.7933243889294e-11 1.35844322461402e-10 278
EGR2 1.62048442151805 2.66448081133904e-11 1.99342638477958e-10 245
TFAP2C(var.2) 1.80762014263687 4.38987733903863e-11 3.24422642372855e-10 270
FOXC2 1.61541929561288 4.94361600815917e-11 3.60943530234272e-10 248
Foxd3 1.61667124345062 6.03711706527263e-11 4.34819937847195e-10 262
SNAI2 1.56790855719887 6.09895952425933e-11 4.34819937847195e-10 249
Hand1-Tcf3 1.58109967354997 8.09518239686577e-11 5.70427968895425e-10 235
FOXA1 1.58216939583638 1.49010905560265e-10 1.03793803183357e-09 246
MAFF 1.77694386995612 1.56630792329016e-10 1.07861659262936e-09 264
NR4A2 1.57875831241838 3.42494165268983e-10 2.33203892306746e-09 215
Foxa2 1.56553381916781 4.82858835637513e-10 3.25124949329259e-09 235
ETS1 1.53725201761647 6.43710396660122e-10 4.28668681731905e-09 239
HNF4G 1.55263765859628 7.03973744813204e-10 4.63704444953045e-09 240
E2F6 1.52878705999094 1.15568561762124e-09 7.53059660514482e-09 247
CTCF 1.56596202089375 1.32362309241525e-09 8.53314461706e-09 240
RUNX1 1.52036808936809 1.78641188589771e-09 1.13954273984633e-08 236
ELF5 1.52460863505217 1.88088070130542e-09 1.18730594269905e-08 234
MAFK 1.73391719277196 2.2821221629964e-09 1.42573817605754e-08 255
RAX 1.6390466863994 3.11594383435505e-09 1.92679792206037e-08 242
ZBTB18 1.52627021870901 3.66754900939742e-09 2.2449845451463e-08 235
E2F4 1.53746709787827 3.72535195872061e-09 2.25756328698469e-08 242
INSM1 1.51955689030403 4.06627834577158e-09 2.43976700746295e-08 231
ESX1 1.62902302836362 4.2653791106271e-09 2.53413700101963e-08 233
TWIST1 1.5447223985812 5.10780026980069e-09 3.00517180922254e-08 227
Sox17 1.51225386798782 5.49665478742273e-09 3.20285846267132e-08 226
BACH2 1.56587320312655 1.48101942151815e-08 8.54759780419049e-08 233
RORA 1.45540294455422 3.30077688852591e-08 1.88704791928934e-07 242
MAFG 1.67510062856675 4.07186250662416e-08 2.29039378069664e-07 254
NR2F2 1.48381553283375 4.08188990619203e-08 2.29039378069664e-07 218
NOTO 1.54949098002737 1.2475647753107e-07 6.93600232879162e-07 243
Foxj3 1.48907672903658 1.37002606353406e-07 7.54759813183309e-07 221
POU4F1 1.61772697864493 1.60210381130528e-07 8.74662080766665e-07 246
Hoxb5 1.55853081329908 1.82138221565489e-07 9.85497877398983e-07 230
LIN54 1.54594771726856 1.85327071007821e-07 9.93877920626014e-07 244
FOXP3 1.46644478731467 2.60872562532935e-07 1.3867436218856e-06 206
Sox5 1.4443232033286 2.71718699546882e-07 1.43183940804705e-06 220
RARA-RXRA 1.45337091368606 5.66576189977026e-07 2.95987216487998e-06 213
POU4F2 1.50808916334029 6.13143858165876e-07 3.17577075255146e-06 229
FOXB1 1.44920496851978 1.19526764097067e-06 6.13840839345955e-06 229
TFAP2A(var.2) 1.5466795166185 1.34688015943074e-06 6.85890232449606e-06 234
NR2F1 1.41086017814717 1.44296760713855e-06 7.28698641604968e-06 218
Foxq1 1.4162842423144 1.51495723592958e-06 7.53333989782721e-06 218
ERG 1.41096360100595 1.51661298273089e-06 7.53333989782721e-06 220
HESX1 1.51023482950189 1.59596986879595e-06 7.86307106089714e-06 216
TFDP1 1.42151032131844 1.89288745179963e-06 9.2507241596014e-06 210
LBX2 1.46284525250495 2.80384938471991e-06 1.35930618171221e-05 221
NFIC 1.39579047737665 3.25774777760223e-06 1.56682155018012e-05 216
POU4F3 1.54092589644058 4.73605693540214e-06 2.25988228571157e-05 225
Esrrg 1.37707042887332 5.72396839763083e-06 2.70994128825334e-05 218
FLI1 1.37695048318643 8.14051547568636e-06 3.82414913043871e-05 215
NR2C2 1.39056463452061 9.19940813660942e-06 4.28833948521947e-05 213
FOSL1 1.4509833198491 1.21270422670834e-05 5.60991420904775e-05 218
SCRT1 1.36869556861527 1.82316942482393e-05 8.37000508669168e-05 208
NR4A1 1.35554976213717 1.87047416121695e-05 8.52261159171033e-05 209
TFAP2C 1.49839574074711 1.93857168220297e-05 8.76697342847015e-05 227
MAF-NFE2 1.3672365160067 2.33173148741994e-05 0.000104668835657517 212
TCF7L1 1.35808684096877 2.43688450439215e-05 0.000108584706592768 206
GBX1 1.41751387381425 4.80894055562636e-05 0.000212716640635735 203
TFAP2B 1.46220542841458 4.91052572680573e-05 0.000215636129742338 220
Nfe2l2 1.34174494116907 5.97551837598866e-05 0.000260515405456772 208
FOS 1.4016726770808 6.81712957914202e-05 0.000295084323211433 215
GSX2 1.37414974119583 7.03375933078455e-05 0.000302301996769889 205
ERF 1.31319641154246 7.89979199125236e-05 0.00033713196807739 219
EVX1 1.37727394000931 8.89604308011694e-05 0.000376993154304256 209
JUN(var.2) 1.39766330219548 9.21164355868204e-05 0.000387656666427869 206
EMX1 1.39039828776849 0.000103471936406227 0.000432441334221886 204
FEV 1.32125697141183 0.000114850979016431 0.00047671022797231 206
LHX6 1.44498187287027 0.000129458658759717 0.000533686715703322 215
Gfi1b 1.31479991179541 0.00013497068504138 0.000552650237399166 205
FOSL2-JUN 1.37675523060258 0.000155766635397345 0.000633520678193229 203
MIXL1 1.38016717178062 0.000175115313966648 0.000707465868425257 218
EHF 1.30757261005705 0.000179450591150636 0.000720179193624408 203
MEF2C 1.32802470071485 0.000189617270521239 0.000755974117999151 196
ESRRB 1.30598504327109 0.00020292596876898 0.000803745993947727 202
EMX2 1.37876519211171 0.000204993739356882 0.000806663675651107 214
FOXP2 1.3079363971051 0.000209232613999248 0.000818032026345446 202
Hoxd3 1.36895833548907 0.000220353927833029 0.000855990258120615 203
Tcf21 1.41486213514616 0.000224122503678935 0.000863481700652803 217
STAT3 1.33597727031095 0.000226092893163805 0.000863481700652803 208
GSX1 1.34585774595813 0.00022655707987425 0.000863481700652803 202
HOXA2 1.3282660533188 0.00031140542534715 0.00117944804850233 206
FOXL1 1.29822222318653 0.000357054422311016 0.00134394397466134 197
SCRT2 1.29649316662972 0.000359863675701931 0.00134615671281093 199
HOXB2 1.32473822943748 0.000425122544004304 0.00158051694273993 198
FOSL1-JUNB 1.36542130806278 0.00043374869935826 0.00160275434031162 198
BATF-JUN 1.32513064203187 0.00044143107001707 0.00162125592988087 201
Dlx1 1.36003886578403 0.000445313912206502 0.00162566404094663 205
FOXK2 1.29846562734025 0.000453512377115579 0.00164567964390444 195
GBX2 1.32646365198131 0.000500614788038109 0.00180578905685175 197
Lhx3 1.39207138330009 0.00056754276395277 0.0020350941713336 210
MEF2A 1.33558988910941 0.000609534467831627 0.00217281110297627 200
Tcf7 1.27942388837404 0.000621272288657974 0.00219282134288069 197
mix-a 1.34299619050358 0.0006223849356031 0.00219282134288069 209
SHOX 1.32052463385 0.000626893333206738 0.00219593849666638 199
Prrx2 1.32936387210048 0.000638014748782052 0.00222205136644783 193
JUNB 1.33489388153759 0.000652520109122849 0.00225958392073398 202
FOSL2-JUNB 1.34507156736257 0.000659308696533986 0.00227011971647498 200
LMX1B 1.33953574978584 0.000743997481947553 0.00254724561615942 202
EN1 1.32455205994747 0.000817775280232532 0.00278411134730851 184
ALX3 1.32513812626782 0.000930666725101111 0.0031507488011803 197
FOSL1-JUND 1.31346852483531 0.000976369232196 0.0032871097483932 197
PDX1 1.2892130762651 0.00102771448013397 0.00344085621525515 192
FOS-JUN 1.31058368300047 0.00105847414085764 0.00352436994153699 204
SMAD2-SMAD3-SMAD4 1.27811123430357 0.00106446612838345 0.00352495340874519 190
FOSL1-JUN 1.29861291043162 0.00108332546219144 0.00356790885917399 211
ETV1 1.27085550533443 0.00118580381020531 0.00388430869721309 188
CEBPA 1.27667692073165 0.00119335896788942 0.00388804050828487 190
HOXB3 1.2877427403998 0.00126212830104613 0.00409010561729387 194
JUND 1.32689059798135 0.00127399275099991 0.00410659365481886 199
FOXK1 1.26151141910381 0.00129082862114834 0.00413884732495183 195
FOXO6 1.27767983252669 0.00134536428035968 0.00429100396788403 172
GCM2 1.2580616515991 0.00138913675840551 0.00440741819682585 194
TFAP2A(var.3) 1.37954780981903 0.00147432331386286 0.00465333295937964 208
FOXD2 1.26732981496817 0.00148588605662332 0.00466552823996752 180
Atoh1 1.32206955516274 0.00149427507967582 0.00466768401177086 221
VSX2 1.31601463305018 0.00151756313786302 0.00471611928997431 199
Nr2f6 1.26266345870622 0.00158953618137236 0.0049145863566921 194
LHX2 1.31965494538717 0.00208779947895036 0.00642236794032445 198
TBP 1.29863952689239 0.00213104850613623 0.00652229997332603 199
NFIC-TLX1 1.28712527816012 0.00219957314409597 0.0066981976146842 198
EVX2 1.27264511987642 0.00227697319289392 0.00689922877446859 197
RARA-RXRA-DR0 1.24936952497817 0.00250763487834453 0.00756033202127755 193
ETV4 1.24410146245615 0.0025864465472075 0.00775933964162249 190
MNX1 1.28300233466189 0.00275033150859371 0.00821034923255067 195
Foxj2 1.23584551436614 0.00293543045777618 0.00871995518339393 195
Dlx2 1.2726203890479 0.00296272242252106 0.00875809652706225 196
FOS-JUND 1.27391469694374 0.00311155385635208 0.00909192073371462 191
ELK3 1.24173119976509 0.0031146676707434 0.00909192073371462 184
VSX1 1.28505097132492 0.0031267884911374 0.00909192073371462 204
PROP1 1.3181662752698 0.00313566243126461 0.00909192073371462 200
YY1 1.23303745912633 0.00318828408681478 0.00920047693623694 192
STAT1 1.2692887704855 0.00325820694433252 0.00935769387803557 191
TAL1-TCF3 1.27475700590456 0.00335816279321495 0.00959927666362386 196
EN2 1.25742104013514 0.00379907617240382 0.0108086392510644 190
TFAP2C(var.3) 1.33918433769924 0.00384357685227315 0.0108841475349417 207
GCM1 1.22884125825507 0.00410953228134001 0.0115831468022886 191
VAX1 1.28076375567349 0.00443854596355172 0.0124525872866312 183
HNF1A 1.3069760210331 0.00470410972682907 0.0131368225551079 197
TFAP2B(var.3) 1.31425459413784 0.00473656523008927 0.0131667822451105 200
FOS-JUNB 1.27211958177505 0.00483679221261916 0.0133840003691653 198
PLAG1 1.25339782129641 0.00522067517360652 0.0143805870691161 190
FOXP1 1.21842804337762 0.00527219493759277 0.0144567879284218 191
ETV5 1.21607127741608 0.00574498012844474 0.015614134143201 192
LMX1A 1.28990971865066 0.00574579523751457 0.015614134143201 199
FOSL2-JUND 1.25390784569402 0.00611943967657766 0.0165552698393128 201
STAT1-STAT2 1.22785085558674 0.00629275248809669 0.0169484800346071 182
ZNF143 1.21761493281755 0.00646003911825274 0.0173220517949609 188
Nobox 1.2323984632587 0.00700187631092186 0.0186922336758531 187
ELK1 1.21222179875139 0.00752849401993953 0.0200099446319445 182
FOSL2 1.24538619587997 0.00767297622709641 0.0203049065223599 196
ETV2 1.20651029752883 0.00798080792306225 0.0210276939190249 185
POU6F1 1.30090073580283 0.00884912989384725 0.0231653941300924 204
HNF1B 1.2800218136547 0.00886859973297267 0.0231653941300924 190
KLF13 1.20640800338981 0.00936577510262883 0.0242664945941443 184
NFATC2 1.19926060573329 0.00937023058585769 0.0242664945941443 182
VAX2 1.24020648886586 0.00944248050783123 0.024349545479769 190
FOSB-JUNB 1.23011457799162 0.00967071488827983 0.0248324289080406 209
Nr2e1 1.19972752843322 0.0100701265835454 0.0257489312642553 181
Alx1 1.26113903814459 0.010649097210969 0.0271149281926354 186
NFIX 1.19964890321036 0.0110877633346676 0.0281137430159354 175
RARA-RXRA-DR5 1.20908746057311 0.011304689849663 0.0285443418703991 176
Alx4 1.24188253115766 0.0131898662476834 0.0331662196933451 192
Smad4 1.19887825501977 0.0133729413452876 0.0334876134514227 172
RARA-RXRA-ER2 1.22046407450108 0.0142267914775445 0.0354791589933826 188
MYF6 1.24097494040749 0.0155250183413736 0.0385580373560343 188
MZF1(var.2) 1.18120908884 0.0160792678613908 0.0397715768326645 184
MYC 1.22825190774977 0.0162900806429814 0.0401292230473445 184
MSX1 1.20197426727479 0.0165121857554632 0.040511678412189 174
GATA1-TAL1 1.18608455597385 0.0170048533217915 0.0415521819072808 182
ETV3 1.18129217071979 0.0175511468113505 0.0427148392276242 179
Rxra 1.1863342417749 0.0181600653312503 0.0440199983629508 178
POU6F2 1.18153149660708 0.0182594754059116 0.0440846298644719 201
MSX2 1.20164862340063 0.0183410128612436 0.0441057690234668 165
ZNF24 1.21407717522473 0.0185734931957511 0.0444882880499018 186
Foxo1 1.18014105321162 0.0192413384161697 0.0459065003157434 176
RXRG 1.18158102548176 0.0195693860455671 0.0465060703671124 182
LHX9 1.200705946892 0.0209925848335016 0.0496933844105545 185
MEF2B 1.20311485741875 0.0213057078239315 0.0502383616393093 182
Shox2 1.20509382563635 0.0216950275872125 0.0509580880536852 185
ISX 1.19128481439498 0.0240510983671503 0.0562739984961122 197
Rarb 1.17401575564002 0.0250601986882382 0.0584095400195091 182
MEOX1 1.19552207806021 0.0272211080099948 0.0632030323910225 179
Sox1 1.19884005389454 0.0273486417401279 0.0632567820401432 178
LEF1 1.16502953758213 0.0281367658333539 0.0648322437072718 177
BHLHE22 1.21202725795998 0.0294096763512506 0.0675085752608252 188
RARA-RXRA-DR1 1.16801952914557 0.0305168806520469 0.0697857723590204 172
Nr2f6(var.2) 1.16599058065479 0.0307731260705352 0.0701071969877606 176
BHLHE23 1.21268777443474 0.0309987751700275 0.0702416137110922 182
UNCX 1.19256288962919 0.0310639479778428 0.0702416137110922 188
RARA-RXRG 1.16781541171338 0.0312947139965919 0.0704484325361456 174
FOXG1 1.16066875795836 0.0313879154864015 0.0704484325361456 173
ESR2 1.17119167872557 0.0316830189830505 0.070848374552504 194
RXRB 1.16292253491681 0.0321013639755715 0.0715199506220452 178
Lhx4 1.19820231992179 0.0332041037215196 0.0737058126565601 181
JDP2 1.1998718163716 0.034451656435415 0.0761959992695674 183
Barhl1 1.16167093379146 0.0355059667633343 0.0782422394857477 176
DLX6 1.18313497934585 0.0364279351120224 0.0799830749198752 154
SOX21 1.1731001698153 0.038643935008222 0.0845423271299008 180
MEOX2 1.18062014115177 0.0392258938482467 0.0852818074552951 175
SPI1 1.15264614257986 0.0392634064026854 0.0852818074552951 173
PAX4 1.19363942721618 0.0398671381291637 0.0862838775224044 178
MEF2D 1.17390934301399 0.0400543171457302 0.0863804846630339 176
RARA-RXRA-DR6 1.15645793007836 0.0435859747427682 0.0936634776387146 168
NKX6-1 1.1632875964315 0.0438728256900649 0.0938199203174845 179
PRRX1 1.16789257174859 0.0439684115019234 0.0938199203174845 177
Arid3b 1.18858647182085 0.0457332750488827 0.0972433848407821 179
BCL6B 1.15207369828566 0.0477069120138666 0.101085275106305 165
ELF4 1.13974682409767 0.0490289710486164 0.103524586952828 178
Hic1 1.14075536884438 0.0504094284895412 0.10606983911341 171
Dlx3 1.15811994481448 0.0508679678780044 0.106664320187096 170
Stat4 1.15242963904697 0.0515042975495281 0.107626221775911 175
Stat5a-Stat5b 1.14933870070684 0.0522914890737887 0.108895678277374 177
NFATC3 1.13913983980811 0.0534235422701911 0.110872145944301 169
TFEC 1.16122176025659 0.0586957823150134 0.121398102672007 179
TP53 1.18371886064716 0.0607954826390424 0.125313137684557 180
NKX6-2 1.14846155820886 0.064245782678721 0.131976082384084 165
FOXO3 1.12520583700582 0.0660758506678615 0.135276910488933 178
Bcl6 1.13182527462051 0.0668494288014108 0.136399844625101 169
Rhox11 1.13330593290471 0.0691713719491049 0.140663930876368 167
Dlx4 1.14369315990062 0.0695246610372984 0.140909513674257 161
FOXH1 1.12695321324039 0.0709347434596213 0.143288181788435 169
BSX 1.12978343782608 0.0718822333582479 0.144246979168393 179
Hoxd9 1.13351025144198 0.0718854582654367 0.144246979168393 166
ELF3 1.12211110129875 0.0762664478114874 0.152532895622975 171
PHOX2A 1.14616795513351 0.0778855630713666 0.154502996807537 180
Msx3 1.12905348862077 0.0778930596062501 0.154502996807537 173
Hnf4a 1.12210872233712 0.0780163647245979 0.154502996807537 173
FOXF2 1.12178998203618 0.0806821232685786 0.15926178078423 169
Phox2b 1.14635131892037 0.0831194218788828 0.16354016122923 175
Sox11 1.12597171704946 0.0854110153477316 0.1675050980606 169
Hes1 1.14882503775059 0.0870366866475057 0.170142684220608 167
JUN-JUNB 1.12615413551111 0.088034960504956 0.171540791209014 169
MYCN 1.16506046866976 0.0886686537235509 0.17222180819382 176
FOXD1 1.11275400430272 0.0913871411946871 0.176834636222641 171
Esrra 1.11387891561601 0.091627187745725 0.176834636222641 172
FOXO4 1.10921652623254 0.0963047773155095 0.185272047787933 173
TCF7L2 1.11007283400447 0.0971705953265787 0.186346141670591 172
OLIG1 1.14368748763352 0.100600815919394 0.192315755353793 181
RAX2 1.12411043227691 0.102572044310746 0.195467480667648 172
CDX2 1.10781232455405 0.102959738044556 0.195591226504705 170
USF1 1.11843755089927 0.108023648981985 0.204569785259635 170
Rarg 1.10842180041676 0.110446509093286 0.208506493802277 170
RORA(var.2) 1.10109174376472 0.117658656894705 0.221432130677613 171
RARA-RXRA-IR7 1.12172041407076 0.120874194254826 0.226779448044657 162
Hoxd8 1.13903449333456 0.123078670210499 0.230202697986303 168
NR3C1 1.13295387780463 0.125607038353605 0.233231892325613 172
HLTF 1.10441285332219 0.12581790418593 0.233231892325613 154
BARX1 1.10684329777629 0.125852852789564 0.233231892325613 160
SOX4 1.10272551328669 0.129853293417496 0.239911877472569 168
ISL2 1.09493551756252 0.138600991861819 0.25529544397648 162
DUX4 1.09491543144097 0.139795258279458 0.25671492884046 170
TGIF1 1.11430518941538 0.141837361214581 0.259678069172314 175
REST 1.09288966963649 0.144791044972335 0.264287268835046 166
GLIS2 1.09196288671278 0.149311663260623 0.271720324131944 170
PPARA-RXRA 1.08988656469084 0.151606208948354 0.275069947972163 167
Arx 1.11329182424332 0.155864761525376 0.281952374580233 163
Neurog1 1.1030848046496 0.159339273731481 0.286744695155846 174
PKNOX2 1.1048981717407 0.159460333774786 0.286744695155846 168
HES7 1.10742172316241 0.176886937210525 0.317140485057924 172
LBX1 1.0845079843047 0.17834609571468 0.318813374640401 171
E2F2 1.10396519522928 0.182679741410188 0.325599774395806 170
PKNOX1 1.09386624078351 0.184632675667414 0.328115546787251 172
NFE2 1.09750401566564 0.188790007495398 0.334522644860267 162
PBX2 1.07519615226481 0.190853651369734 0.337056755038217 166
Ar 1.09893369446662 0.191332547414434 0.337056755038217 168
FOXI1 1.08040857064121 0.19788511293865 0.34726475361283 134
OLIG3 1.08902204282238 0.198273275165081 0.34726475361283 179
ELF1 1.07058389450357 0.202201490501979 0.353124216842072 168
RELA 1.08121077174018 0.203783395753519 0.354864189156989 171
ONECUT3 1.07557331513101 0.205797429770938 0.357344534215439 163
DMRT3 1.07017566106037 0.209329235455626 0.362438619103169 160
PBX1 1.07128648066009 0.215125137660006 0.371412630831805 164
NR1H2-RXRA 1.06982572821056 0.217687268041382 0.37476842168488 162
Ddit3-Cebpa 1.0642719349804 0.222715920346452 0.38233951198286 179
Gata1 1.06370961512636 0.230401840118173 0.394416709354839 161
RORC 1.05893865228526 0.251171527793177 0.428270025379139 156
TGIF2 1.07219723555468 0.25208905408824 0.428270025379139 168
SOX8 1.06245489311173 0.252297688218404 0.428270025379139 159
HIC2 1.05644879543207 0.253304288427589 0.428777650243348 164
RARA-RXRA-DR2 1.05713463959987 0.263263662419291 0.444394928763483 155
NFATC1 1.05367290970433 0.266226808492467 0.44814846096232 161
HEY1 1.06688225868626 0.273011611041798 0.458296499421965 162
TP73 1.06514859135426 0.279255032210173 0.46748218099272 164
NFIA 1.0522163078268 0.282507335168731 0.471623815736229 149
RORB 1.05012948518719 0.284043036502474 0.472884835495878 156
Lhx8 1.05761053761501 0.305239293711002 0.50678085476402 166
PBX3 1.04283784836872 0.310040201204361 0.513345251174435 171
RARA(var.2) 1.04344800280103 0.314053063322278 0.518572633169757 161
NEUROD2 1.04615138138379 0.330188900908111 0.543734983560639 157
Rarb(var.2) 1.03722952750792 0.341187166019129 0.560130554809658 159
TFEB 1.04377659739586 0.341993903101607 0.560130554809658 160
GSC 1.03535245259146 0.347247090965854 0.56720144777711 153
RARA-RXRA-IR5 1.04050112680913 0.34934630115069 0.569096393809995 151
SREBF1 1.03364572064999 0.353010190319507 0.573523258267081 162
SPIC 1.03177524935334 0.355065927500572 0.575320727447451 169
NR3C2 1.04201251379485 0.357518943601234 0.577750612859593 157
Rfx1 1.03332718626123 0.364246990308317 0.587057649273512 159
BHLHE40 1.03280526583963 0.383808986702261 0.616944949447137 163
HOXA13 1.02233823627416 0.405569145864642 0.65019815448141 155
NFAT5 1.01948287233443 0.418663572447425 0.669419854625698 149
OLIG2 1.01980504794148 0.430596305331729 0.686687792186916 158
Znf423 1.01907671696226 0.432629911841285 0.688120017259367 152
REL 1.01662714161438 0.43387737619838 0.688297617738791 156
RARA-RXRA-DR4 1.01482708517515 0.442021442328997 0.699386407444837 148
RARA-RXRA-DR3 1.0128762320697 0.450564075764495 0.711046432065844 148
Nkx2-5(var.2) 1.01181597827935 0.453112917930185 0.713211501988811 154
SREBF2 1.01050580809277 0.458888908702191 0.720431810035045 159
SRF 1.01079793960826 0.464668765837623 0.727620858133332 153
SIX2 1.00600799216988 0.481384517711488 0.75185313848753 151
RARA-RXRA-ER1 1.00430759405466 0.488340949382005 0.760757365875309 154
NFIL3 1.00370364374406 0.491086564081386 0.762530701050097 150
Twist2 1.00316508907939 0.491995881370607 0.762530701050097 159
RBPJ 1.00313204510966 0.495911150071753 0.766638155468067 145
HOXB13 1.00167072542885 0.501474555375164 0.773266108288422 152
MXI1 0.992673391746708 0.535851254155341 0.824177309690703 163
HEY2 0.991179982828543 0.538808357343615 0.826627505190458 148
RARA 0.9929879127406 0.54241613711184 0.82889194898519 148
TBX5 0.993303354555556 0.543019973180067 0.82889194898519 149
